,week_no,day_of_week,brand,date,cnt_x,brand_fill,ds,lunar_day,is_holiday,after_holiday_type,after_holiday,before_holiday_type,before_holiday,last_workday_before_holiday,is_week_end,is_work,index,cnt_y,spring_sunday,is_norm_sunday,is_saturday,is_redundent_sunday,is_after_new_year,month,day,year
1382,198,6,7,1253,0,7,15/10/2016,915,0,5,0.65,,,,0,1,1382,,0,0,0,0,0,10,15,2016
1383,198,7,7,1254,,7,16/10/2016,916,0,5,0.6,,,,0,0,1383,,0,1,0,0,0,10,16,2016
1384,199,1,7,1255,0,7,17/10/2016,917,0,5,0.55,,,,1,1,1384,,0,0,0,0,0,10,17,2016
1385,199,2,7,1256,0,7,18/10/2016,918,0,5,0.5,,,,1,1,1385,,0,0,0,0,0,10,18,2016
1386,199,3,7,1257,0,7,19/10/2016,919,0,5,0.45,,,,1,1,1386,,0,0,0,0,0,10,19,2016
1387,199,4,7,1258,0,7,20/10/2016,920,0,5,0.4,,,,1,1,1387,,0,0,0,0,0,10,20,2016
1388,199,5,7,1259,0,7,21/10/2016,921,0,5,0.35,,,,1,1,1388,,0,0,0,0,0,10,21,2016
1389,199,6,7,1260,0,7,22/10/2016,922,0,5,0.3,,,,0,1,1389,,0,0,0,0,0,10,22,2016
1390,199,7,,,,0,23/10/2016,923,0,5,0.25,,,,0,0,1390,,0,1,0,0,0,10,23,2016
1391,200,1,7,1261,0,7,24/10/2016,924,0,5,0.2,,,,1,1,1391,,0,0,0,0,0,10,24,2016
1392,200,2,7,1262,0,7,25/10/2016,925,0,5,0.15,,,,1,1,1392,,0,0,0,0,0,10,25,2016
1393,200,3,7,1263,0,7,26/10/2016,926,0,5,0.1,,,,1,1,1393,,0,0,0,0,0,10,26,2016
1394,200,4,7,1264,0,7,27/10/2016,927,0,5,0.05,,,,1,1,1394,,0,0,0,0,0,10,27,2016
1395,200,5,7,1265,0,7,28/10/2016,928,0,,,,,,1,1,1395,,0,0,0,0,0,10,28,2016
1396,200,6,7,1266,0,7,29/10/2016,929,0,,,,,,0,1,1396,,0,0,0,0,0,10,29,2016
1397,200,7,7,1267,,7,30/10/2016,930,0,,,,,,0,0,1397,,0,1,0,0,0,10,30,2016
1398,201,1,7,1268,0,7,31/10/2016,1001,0,,,,,,1,1,1398,,0,0,0,0,0,10,31,2016
1399,201,2,7,1269,0,7,01/11/2016,1002,0,,,,,,1,1,1399,,0,0,0,0,0,11,1,2016
1400,201,3,7,1270,0,7,02/11/2016,1003,0,,,,,,1,1,1400,,0,0,0,0,0,11,2,2016
1401,201,4,7,1271,0,7,03/11/2016,1004,0,,,,,,1,1,1401,,0,0,0,0,0,11,3,2016
1402,201,5,7,1272,0,7,04/11/2016,1005,0,,,,,,1,1,1402,,0,0,0,0,0,11,4,2016
1403,201,6,7,1273,0,7,05/11/2016,1006,0,,,,,,0,1,1403,,0,0,0,0,0,11,5,2016
1404,201,7,,,,0,06/11/2016,1007,0,,,,,,0,0,1404,,0,1,0,0,0,11,6,2016
1405,202,1,7,1274,0,7,07/11/2016,1008,0,,,,,,1,1,1405,,0,0,0,0,0,11,7,2016
1406,202,2,7,1275,0,7,08/11/2016,1009,0,,,,,,1,1,1406,,0,0,0,0,0,11,8,2016
1407,202,3,7,1276,0,7,09/11/2016,1010,0,,,,,,1,1,1407,,0,0,0,0,0,11,9,2016
1408,202,4,7,1277,0,7,10/11/2016,1011,0,,,,,,1,1,1408,,0,0,0,0,0,11,10,2016
1409,202,5,7,1278,0,7,11/11/2016,1012,0,,,,,,1,1,1409,,0,0,0,0,0,11,11,2016
1410,202,6,7,1279,0,7,12/11/2016,1013,0,,,,,,0,1,1410,,0,0,0,0,0,11,12,2016
1411,202,7,7,1280,,7,13/11/2016,1014,0,,,,,,0,0,1411,,0,1,0,0,0,11,13,2016
1412,203,1,7,1281,0,7,14/11/2016,1015,0,,,,,,1,1,1412,,0,0,0,0,0,11,14,2016
1413,203,2,7,1282,0,7,15/11/2016,1016,0,,,,,,1,1,1413,,0,0,0,0,0,11,15,2016
1414,203,3,7,1283,0,7,16/11/2016,1017,0,,,,,,1,1,1414,,0,0,0,0,0,11,16,2016
1415,203,4,7,1284,0,7,17/11/2016,1018,0,,,,,,1,1,1415,,0,0,0,0,0,11,17,2016
1416,203,5,7,1285,0,7,18/11/2016,1019,0,,,,,,1,1,1416,,0,0,0,0,0,11,18,2016
1417,203,6,7,1286,0,7,19/11/2016,1020,0,,,,,,0,1,1417,,0,0,0,0,0,11,19,2016
1418,203,7,7,1287,,7,20/11/2016,1021,0,,,,,,0,0,1418,,0,1,0,0,0,11,20,2016
1419,204,1,7,1288,0,7,21/11/2016,1022,0,,,,,,1,1,1419,,0,0,0,0,0,11,21,2016
1420,204,2,7,1289,0,7,22/11/2016,1023,0,,,,,,1,1,1420,,0,0,0,0,0,11,22,2016
1421,204,3,7,1290,0,7,23/11/2016,1024,0,,,,,,1,1,1421,,0,0,0,0,0,11,23,2016
1422,204,4,7,1291,0,7,24/11/2016,1025,0,,,,,,1,1,1422,,0,0,0,0,0,11,24,2016
1423,204,5,7,1292,0,7,25/11/2016,1026,0,,,,,,1,1,1423,,0,0,0,0,0,11,25,2016
1424,204,6,7,1293,0,7,26/11/2016,1027,0,,,,,,0,1,1424,,0,0,0,0,0,11,26,2016
1425,204,7,,,,0,27/11/2016,1028,0,,,,,,0,0,1425,,0,1,0,0,0,11,27,2016
1426,205,1,7,1294,0,7,28/11/2016,1029,0,,,,,,1,1,1426,,0,0,0,0,0,11,28,2016
1427,205,2,7,1295,0,7,29/11/2016,1101,0,,,,,,1,1,1427,,0,0,0,0,0,11,29,2016
1428,205,3,7,1296,0,7,30/11/2016,1102,0,,,,,,1,1,1428,,0,0,0,0,0,11,30,2016
1429,205,4,7,1297,0,7,01/12/2016,1103,0,,,,,,1,1,1429,,0,0,0,0,0,12,1,2016
1430,205,5,7,1298,0,7,02/12/2016,1104,0,,,,,,1,1,1430,,0,0,0,0,0,12,2,2016
1431,205,6,7,1299,0,7,03/12/2016,1105,0,,,,,,0,1,1431,,0,0,0,0,0,12,3,2016
1432,205,7,,,,0,04/12/2016,1106,0,,,,,,0,0,1432,,0,1,0,0,0,12,4,2016
1433,206,1,7,1300,0,7,05/12/2016,1107,0,,,,,,1,1,1433,,0,0,0,0,0,12,5,2016
1434,206,2,7,1301,0,7,06/12/2016,1108,0,,,,,,1,1,1434,,0,0,0,0,0,12,6,2016
1435,206,3,7,1302,0,7,07/12/2016,1109,0,,,,,,1,1,1435,,0,0,0,0,0,12,7,2016
1436,206,4,7,1303,0,7,08/12/2016,1110,0,,,,,,1,1,1436,,0,0,0,0,0,12,8,2016
1437,206,5,7,1304,0,7,09/12/2016,1111,0,,,,,,1,1,1437,,0,0,0,0,0,12,9,2016
1438,206,6,7,1305,0,7,10/12/2016,1112,0,,,,,,0,1,1438,,0,0,0,0,0,12,10,2016
1439,206,7,7,1306,,7,11/12/2016,1113,0,,,,,,0,0,1439,,0,1,0,0,0,12,11,2016
1440,207,1,7,1307,0,7,12/12/2016,1114,0,,,,,,1,1,1440,,0,0,0,0,0,12,12,2016
1441,207,2,7,1308,0,7,13/12/2016,1115,0,,,,,,1,1,1441,,0,0,0,0,0,12,13,2016
1442,207,3,7,1309,0,7,14/12/2016,1116,0,,,,,,1,1,1442,,0,0,0,0,0,12,14,2016
1443,207,4,7,1310,0,7,15/12/2016,1117,0,,,,,,1,1,1443,,0,0,0,0,0,12,15,2016
1444,207,5,7,1311,0,7,16/12/2016,1118,0,,,,,,1,1,1444,,0,0,0,0,0,12,16,2016
1445,207,6,7,1312,0,7,17/12/2016,1119,0,,,,,,0,1,1445,,0,0,0,0,0,12,17,2016
1446,207,7,7,1313,,7,18/12/2016,1120,0,,,,,,0,0,1446,,0,1,0,0,0,12,18,2016
1447,208,1,7,1314,0,7,19/12/2016,1121,0,,,6,0.45,,1,1,1447,,0,0,0,0,0,12,19,2016
1448,208,2,7,1315,0,7,20/12/2016,1122,0,,,6,0.5,,1,1,1448,,0,0,0,0,0,12,20,2016
1449,208,3,7,1316,0,7,21/12/2016,1123,0,,,6,0.55,,1,1,1449,,0,0,0,0,0,12,21,2016
1450,208,4,7,1317,0,7,22/12/2016,1124,0,,,6,0.6,,1,1,1450,,0,0,0,0,0,12,22,2016
1451,208,5,7,1318,0,7,23/12/2016,1125,0,,,6,0.65,,1,1,1451,,0,0,0,0,0,12,23,2016
1452,208,6,7,1319,0,7,24/12/2016,1126,0,,,6,0.7,,0,1,1452,,0,0,0,0,0,12,24,2016
1453,208,7,7,1320,,7,25/12/2016,1127,0,,,6,0.75,,0,0,1453,,0,1,0,0,0,12,25,2016
1454,209,1,7,1321,0,7,26/12/2016,1128,0,,,6,0.8,,1,1,1454,,0,0,0,0,0,12,26,2016
1455,209,2,7,1322,0,7,27/12/2016,1129,0,,,6,0.85,,1,1,1455,,0,0,0,0,0,12,27,2016
1456,209,3,7,1323,0,7,28/12/2016,1130,0,,,6,0.9,,1,1,1456,,0,0,0,0,0,12,28,2016
1457,209,4,7,1324,0,7,29/12/2016,1201,0,,,6,0.95,,1,1,1457,,0,0,0,0,0,12,29,2016
1458,209,5,7,1325,0,7,30/12/2016,1202,0,,,6,1,1,1,1,1458,,0,0,0,0,0,12,30,2016
1459,209,6,7,1326,,7,31/12/2016,1203,1,6,,6,,,0,0,1459,,0,0,0,0,0,12,31,2016
1460,209,7,7,1327,,7,01/01/2017,1204,1,6,,6,,,0,0,1460,,0,1,0,0,1,1,1,2017
1461,210,1,7,1328,,7,02/01/2017,1205,1,6,,6,,,1,0,1461,,0,0,0,0,1,1,2,2017
1462,210,2,7,1329,0,7,03/01/2017,1206,0,6,1,,,,1,1,1462,,0,0,0,0,1,1,3,2017
1463,210,3,7,1330,0,7,04/01/2017,1207,0,6,0.95,,,,1,1,1463,,0,0,0,0,1,1,4,2017
1464,210,4,7,1331,0,7,05/01/2017,1208,0,6,0.9,,,,1,1,1464,,0,0,0,0,1,1,5,2017
1465,210,5,7,1332,0,7,06/01/2017,1209,0,6,0.85,,,,1,1,1465,,0,0,0,0,1,1,6,2017
1466,210,6,7,1333,0,7,07/01/2017,1210,0,6,0.8,,,,0,1,1466,,0,0,0,0,1,1,7,2017
1467,210,7,,,,0,08/01/2017,1211,0,6,0.75,,,,0,0,1467,,0,1,0,0,1,1,8,2017
1468,211,1,7,1334,0,7,09/01/2017,1212,0,6,0.7,,,,1,1,1468,,0,0,0,0,0,1,9,2017
1469,211,2,7,1335,0,7,10/01/2017,1213,0,6,0.65,,,,1,1,1469,,0,0,0,0,0,1,10,2017
1470,211,3,7,1336,0,7,11/01/2017,1214,0,6,0.6,,,,1,1,1470,,0,0,0,0,0,1,11,2017
1471,211,4,7,1337,0,7,12/01/2017,1215,0,6,0.55,,,,1,1,1471,,0,0,0,0,0,1,12,2017
1472,211,5,7,1338,0,7,13/01/2017,1216,0,6,0.5,,,,1,1,1472,,0,0,0,0,0,1,13,2017
1473,211,6,7,1339,0,7,14/01/2017,1217,0,6,0.45,7,0.4,,0,1,1473,,0,0,0,0,0,1,14,2017
1474,211,7,7,1340,,7,15/01/2017,1218,0,6,0.4,7,0.45,,0,0,1474,,0,1,0,0,0,1,15,2017
1475,212,1,7,1341,0,7,16/01/2017,1219,0,6,0.35,7,0.5,,1,1,1475,,0,0,0,0,0,1,16,2017
1476,212,2,7,1342,0,7,17/01/2017,1220,0,6,0.3,7,0.55,,1,1,1476,,0,0,0,0,0,1,17,2017
1477,212,3,7,1343,0,7,18/01/2017,1221,0,6,0.25,7,0.6,,1,1,1477,,0,0,0,0,0,1,18,2017
1478,212,4,7,1344,0,7,19/01/2017,1222,0,6,0.2,7,0.65,,1,1,1478,,0,0,0,0,0,1,19,2017
1479,212,5,7,1345,0,7,20/01/2017,1223,0,6,0.15,7,0.7,,1,1,1479,,0,0,0,0,0,1,20,2017
1480,212,6,7,1346,0,7,21/01/2017,1224,0,6,0.1,7,0.75,,0,1,1480,,0,0,0,0,0,1,21,2017
1481,212,7,7,1347,0,7,22/01/2017,1225,0,6,,7,0.8,,0,1,1481,,1,0,0,0,0,1,22,2017
1482,213,1,7,1348,0,7,23/01/2017,1226,0,6,0.55,7,0.85,,1,1,1482,,0,0,0,0,0,1,23,2017
1483,213,2,7,1349,0,7,24/01/2017,1227,0,6,0.5,7,0.9,,1,1,1483,,0,0,0,0,0,1,24,2017
1484,213,3,7,1350,0,7,25/01/2017,1228,0,6,0.45,7,0.95,,1,1,1484,,0,0,0,0,0,1,25,2017
1485,213,4,7,1351,0,7,26/01/2017,1229,0,6,0.4,7,1,1,1,1,1485,,0,0,0,0,0,1,26,2017
1486,213,5,,,,0,27/01/2017,1230,1,7,,7,,,1,0,1486,,0,0,0,0,0,1,27,2017
1487,213,6,,,,0,28/01/2017,101,1,7,,7,,,0,0,1487,,0,0,0,0,0,1,28,2017
1488,213,7,,,,0,29/01/2017,102,1,7,,7,,,0,0,1488,,0,1,0,0,0,1,29,2017
1489,214,1,,,,0,30/01/2017,103,1,7,,7,,,1,0,1489,,0,0,0,0,0,1,30,2017
1490,214,2,,,,0,31/01/2017,104,1,7,,7,,,1,0,1490,,0,0,0,0,0,1,31,2017
1491,214,3,,,,0,01/02/2017,105,1,7,,7,,,1,0,1491,,0,0,0,0,0,2,1,2017
1492,214,4,7,1352,,7,02/02/2017,106,1,7,,7,,,1,0,1492,,0,0,0,0,0,2,2,2017
1493,214,5,7,1353,0,7,03/02/2017,107,0,7,1,,,,1,1,1493,,0,0,0,0,0,2,3,2017
1494,214,6,7,1354,0,7,04/02/2017,108,0,7,0.95,,,,0,1,1494,,0,0,1,0,0,2,4,2017
1495,214,7,7,1355,,7,05/02/2017,109,0,7,0.9,,,,0,0,1495,,0,1,0,0,0,2,5,2017
1496,215,1,7,1356,0,7,06/02/2017,110,0,7,0.85,,,,1,1,1496,,0,0,0,0,0,2,6,2017
1497,215,2,7,1357,0,7,07/02/2017,111,0,7,0.8,,,,1,1,1497,,0,0,0,0,0,2,7,2017
1498,215,3,7,1358,0,7,08/02/2017,112,0,7,0.75,,,,1,1,1498,,0,0,0,0,0,2,8,2017
1499,215,4,7,1359,0,7,09/02/2017,113,0,7,0.7,,,,1,1,1499,,0,0,0,0,0,2,9,2017
1500,215,5,7,1360,0,7,10/02/2017,114,0,7,0.65,,,,1,1,1500,,0,0,0,0,0,2,10,2017
1501,215,6,7,1361,0,7,11/02/2017,115,0,7,0.6,,,,0,1,1501,,0,0,0,0,0,2,11,2017
1502,215,7,7,1362,,7,12/02/2017,116,0,7,,,,,0,0,1502,,0,1,0,0,0,2,12,2017
1503,216,1,7,1363,0,7,13/02/2017,117,0,7,0.5,,,,1,1,1503,,0,0,0,0,0,2,13,2017
1504,216,2,7,1364,0,7,14/02/2017,118,0,7,0.45,,,,1,1,1504,,0,0,0,0,0,2,14,2017
1505,216,3,7,1365,0,7,15/02/2017,119,0,7,0.4,,,,1,1,1505,,0,0,0,0,0,2,15,2017
1506,216,4,7,1366,0,7,16/02/2017,120,0,7,0.35,,,,1,1,1506,,0,0,0,0,0,2,16,2017
1507,216,5,7,1367,0,7,17/02/2017,121,0,7,0.3,,,,1,1,1507,,0,0,0,0,0,2,17,2017
1508,216,6,7,1368,0,7,18/02/2017,122,0,7,0.25,,,,0,1,1508,,0,0,0,0,0,2,18,2017
1509,216,7,7,1369,,7,19/02/2017,123,0,7,0.2,,,,0,0,1509,,0,1,0,0,0,2,19,2017
1510,217,1,7,1370,0,7,20/02/2017,124,0,7,0.15,,,,1,1,1510,,0,0,0,0,0,2,20,2017
1511,217,2,7,1371,0,7,21/02/2017,125,0,7,0.1,,,,1,1,1511,,0,0,0,0,0,2,21,2017
1512,217,3,7,1372,0,7,22/02/2017,126,0,7,0.05,,,,1,1,1512,,0,0,0,0,0,2,22,2017
1513,217,4,7,1373,0,7,23/02/2017,127,0,,,,,,1,1,1513,,0,0,0,0,0,2,23,2017
1514,217,5,7,1374,0,7,24/02/2017,128,0,,,,,,1,1,1514,,0,0,0,0,0,2,24,2017
1515,217,6,7,1375,0,7,25/02/2017,129,0,,,,,,0,1,1515,,0,0,0,0,0,2,25,2017
1516,217,7,7,1376,,7,26/02/2017,201,0,,,,,,0,0,1516,,0,1,0,0,0,2,26,2017
1517,218,1,7,1377,0,7,27/02/2017,202,0,,,,,,1,1,1517,,0,0,0,0,0,2,27,2017
1518,218,2,7,1378,0,7,28/02/2017,203,0,,,,,,1,1,1518,,0,0,0,0,0,2,28,2017
1519,218,3,7,1379,0,7,01/03/2017,204,0,,,,,,1,1,1519,,0,0,0,0,0,3,1,2017
1520,218,4,7,1380,0,7,02/03/2017,205,0,,,,,,1,1,1520,,0,0,0,0,0,3,2,2017
1521,218,5,7,1381,0,7,03/03/2017,206,0,,,,,,1,1,1521,,0,0,0,0,0,3,3,2017
1522,218,6,7,1382,0,7,04/03/2017,207,0,,,,,,0,1,1522,,0,0,0,0,0,3,4,2017
1523,218,7,7,1383,,7,05/03/2017,208,0,,,,,,0,0,1523,,0,1,0,0,0,3,5,2017
1524,219,1,7,1384,0,7,06/03/2017,209,0,,,,,,1,1,1524,,0,0,0,0,0,3,6,2017
1525,219,2,7,1385,0,7,07/03/2017,210,0,,,,,,1,1,1525,,0,0,0,0,0,3,7,2017
1526,219,3,7,1386,0,7,08/03/2017,211,0,,,,,,1,1,1526,,0,0,0,0,0,3,8,2017
1527,219,4,7,1387,0,7,09/03/2017,212,0,,,,,,1,1,1527,,0,0,0,0,0,3,9,2017
1528,219,5,7,1388,0,7,10/03/2017,213,0,,,,,,1,1,1528,,0,0,0,0,0,3,10,2017
1529,219,6,7,1389,0,7,11/03/2017,214,0,,,,,,0,1,1529,,0,0,0,0,0,3,11,2017
1530,219,7,,,,0,12/03/2017,215,0,,,,,,0,0,1530,,0,1,0,0,0,3,12,2017
1531,220,1,7,1390,0,7,13/03/2017,216,0,,,,,,1,1,1531,,0,0,0,0,0,3,13,2017
1532,220,2,7,1391,0,7,14/03/2017,217,0,,,,,,1,1,1532,,0,0,0,0,0,3,14,2017
1533,220,3,7,1392,0,7,15/03/2017,218,0,,,,,,1,1,1533,,0,0,0,0,0,3,15,2017
1534,220,4,7,1393,0,7,16/03/2017,219,0,,,,,,1,1,1534,,0,0,0,0,0,3,16,2017
1535,220,5,7,1394,0,7,17/03/2017,220,0,,,,,,1,1,1535,,0,0,0,0,0,3,17,2017
1536,220,6,7,1395,0,7,18/03/2017,221,0,,,,,,0,1,1536,,0,0,0,0,0,3,18,2017
1537,220,7,7,1396,,7,19/03/2017,222,0,,,,,,0,0,1537,,0,1,0,0,0,3,19,2017
1538,221,1,7,1397,0,7,20/03/2017,223,0,,,,,,1,1,1538,,0,0,0,0,0,3,20,2017
1539,221,2,7,1398,0,7,21/03/2017,224,0,,,,,,1,1,1539,,0,0,0,0,0,3,21,2017
1540,221,3,7,1399,0,7,22/03/2017,225,0,,,,,,1,1,1540,,0,0,0,0,0,3,22,2017
1541,221,4,7,1400,0,7,23/03/2017,226,0,,,,,,1,1,1541,,0,0,0,0,0,3,23,2017
1542,221,5,7,1401,0,7,24/03/2017,227,0,,,,,,1,1,1542,,0,0,0,0,0,3,24,2017
1543,221,6,7,1402,0,7,25/03/2017,228,0,,,,,,0,1,1543,,0,0,0,0,0,3,25,2017
1544,221,7,,,,0,26/03/2017,229,0,,,,,,0,0,1544,,0,1,0,0,0,3,26,2017
1545,222,1,7,1403,0,7,27/03/2017,230,0,,,1,0.35,,1,1,1545,,0,0,0,0,0,3,27,2017
1546,222,2,7,1404,0,7,28/03/2017,301,0,,,1,0.4,,1,1,1546,,0,0,0,0,0,3,28,2017
1547,222,3,7,1405,0,7,29/03/2017,302,0,,,1,0.45,,1,1,1547,,0,0,0,0,0,3,29,2017
1548,222,4,7,1406,0,7,30/03/2017,303,0,,,1,0.5,,1,1,1548,,0,0,0,0,0,3,30,2017
1549,222,5,7,1407,0,7,31/03/2017,304,0,,,1,0.55,,1,1,1549,,0,0,0,0,0,3,31,2017
1550,222,6,7,1408,0,7,01/04/2017,305,0,,,1,0.6,,0,1,1550,,0,0,1,0,0,4,1,2017
1551,222,7,7,1409,,7,02/04/2017,306,1,1,,1,,1,0,0,1551,,0,1,0,0,0,4,2,2017
1552,223,1,7,1410,,7,03/04/2017,307,1,1,,1,,,1,0,1552,,0,0,0,0,0,4,3,2017
1553,223,2,,,,0,04/04/2017,308,1,1,,1,,,1,0,1553,,0,0,0,0,0,4,4,2017
1554,223,3,7,1411,0,7,05/04/2017,309,0,1,0.6,,,,1,1,1554,,0,0,0,0,0,4,5,2017
1555,223,4,7,1412,0,7,06/04/2017,310,0,1,0.55,,,,1,1,1555,,0,0,0,0,0,4,6,2017
1556,223,5,7,1413,0,7,07/04/2017,311,0,1,0.5,,,,1,1,1556,,0,0,0,0,0,4,7,2017
1557,223,6,7,1414,0,7,08/04/2017,312,0,1,0.45,,,,0,1,1557,,0,0,0,0,0,4,8,2017
1558,223,7,7,1415,,7,09/04/2017,313,0,1,0.4,,,,0,0,1558,,0,1,0,0,0,4,9,2017
1559,224,1,7,1416,0,7,10/04/2017,314,0,1,0.35,,,,1,1,1559,,0,0,0,0,0,4,10,2017
1560,224,2,7,1417,0,7,11/04/2017,315,0,1,0.3,,,,1,1,1560,,0,0,0,0,0,4,11,2017
1561,224,3,7,1418,0,7,12/04/2017,316,0,1,0.25,,,,1,1,1561,,0,0,0,0,0,4,12,2017
1562,224,4,7,1419,0,7,13/04/2017,317,0,1,0.2,,,,1,1,1562,,0,0,0,0,0,4,13,2017
1563,224,5,7,1420,0,7,14/04/2017,318,0,,,,,,1,1,1563,,0,0,0,0,0,4,14,2017
1564,224,6,7,1421,0,7,15/04/2017,319,0,,,,,,0,1,1564,,0,0,0,0,0,4,15,2017
1565,224,7,,,,0,16/04/2017,320,0,,,,,,0,0,1565,,0,1,0,0,0,4,16,2017
1566,225,1,7,1422,0,7,17/04/2017,321,0,,,,,,1,1,1566,,0,0,0,0,0,4,17,2017
1567,225,2,7,1423,0,7,18/04/2017,322,0,,,,,,1,1,1567,,0,0,0,0,0,4,18,2017
1568,225,3,7,1424,0,7,19/04/2017,323,0,,,,,,1,1,1568,,0,0,0,0,0,4,19,2017
1569,225,4,7,1425,0,7,20/04/2017,324,0,,,,,,1,1,1569,,0,0,0,0,0,4,20,2017
1570,225,5,7,1426,0,7,21/04/2017,325,0,,,3,0.6,,1,1,1570,,0,0,0,0,0,4,21,2017
1571,225,6,7,1427,,7,22/04/2017,326,0,,,3,0.65,,0,1,1571,,0,0,0,0,0,4,22,2017
1572,225,7,7,1428,,7,23/04/2017,327,0,,,3,0.7,,0,0,1572,,0,1,0,0,0,4,23,2017
1573,226,1,7,1429,0,7,24/04/2017,328,0,,,3,0.75,,1,1,1573,,0,0,0,0,0,4,24,2017
1574,226,2,7,1430,0,7,25/04/2017,329,0,,,3,0.8,,1,1,1574,,0,0,0,0,0,4,25,2017
1575,226,3,7,1431,0,7,26/04/2017,401,0,,,3,0.85,,1,1,1575,,0,0,0,0,0,4,26,2017
1576,226,4,7,1432,0,7,27/04/2017,402,0,,,3,0.9,,1,1,1576,,0,0,0,0,0,4,27,2017
1577,226,5,7,1433,0,7,28/04/2017,403,0,,,3,0.95,1,1,1,1577,,0,0,0,0,0,4,28,2017
1578,226,6,7,1434,0,7,29/04/2017,404,1,3,,3,,,0,0,1578,,0,0,0,0,0,4,29,2017
1579,226,7,7,1435,,7,30/04/2017,405,1,3,,3,,,0,0,1579,,0,1,0,0,0,4,30,2017
1580,227,1,7,1436,0,7,01/05/2017,406,1,3,,3,,,1,0,1580,,0,0,0,0,0,5,1,2017
1581,227,2,7,1437,0,7,02/05/2017,407,0,3,0.95,,,,1,1,1581,,0,0,0,0,0,5,2,2017
1582,227,3,7,1438,0,7,03/05/2017,408,0,3,0.9,,,,1,1,1582,,0,0,0,0,0,5,3,2017
1583,227,4,7,1439,0,7,04/05/2017,409,0,3,0.85,,,,1,1,1583,,0,0,0,0,0,5,4,2017
1584,227,5,7,1440,0,7,05/05/2017,410,0,3,0.8,,,,1,1,1584,,0,0,0,0,0,5,5,2017
1585,227,6,7,1441,0,7,06/05/2017,411,0,3,0.75,,,,0,1,1585,,0,0,0,0,0,5,6,2017
1586,227,7,7,1442,,7,07/05/2017,412,0,3,0.7,,,,0,0,1586,,0,1,0,0,0,5,7,2017
1587,228,1,7,1443,0,7,08/05/2017,413,0,3,0.65,,,,1,1,1587,,0,0,0,0,0,5,8,2017
1588,228,2,7,1444,0,7,09/05/2017,414,0,3,0.6,,,,1,1,1588,,0,0,0,0,0,5,9,2017
1589,228,3,7,1445,0,7,10/05/2017,415,0,3,0.55,,,,1,1,1589,,0,0,0,0,0,5,10,2017
1590,228,4,7,1446,0,7,11/05/2017,416,0,3,0.5,,,,1,1,1590,,0,0,0,0,0,5,11,2017
1591,228,5,7,1447,0,7,12/05/2017,417,0,3,0.45,,,,1,1,1591,,0,0,0,0,0,5,12,2017
1592,228,6,7,1448,0,7,13/05/2017,418,0,3,0.4,,,,0,1,1592,,0,0,0,0,0,5,13,2017
1593,228,7,,,,0,14/05/2017,419,0,3,0.35,,,,0,0,1593,,0,1,0,0,0,5,14,2017
1594,229,1,7,1449,,7,15/05/2017,420,0,3,0.3,,,,1,1,1594,,0,0,0,0,0,5,15,2017
1595,229,2,7,1450,0,7,16/05/2017,421,0,7,0.25,,,,1,1,1595,,0,0,0,0,0,5,16,2017
1596,229,3,7,1451,0,7,17/05/2017,422,0,7,0.2,,,,1,1,1596,,0,0,0,0,0,5,17,2017
1597,229,4,7,1452,0,7,18/05/2017,423,0,7,0.15,,,,1,1,1597,,0,0,0,0,0,5,18,2017
1598,229,5,7,1453,0,7,19/05/2017,424,0,7,0.1,,,,1,1,1598,,0,0,0,0,0,5,19,2017
1599,229,6,7,1454,0,7,20/05/2017,425,0,,,,,,0,1,1599,,0,0,0,0,0,5,20,2017
1600,229,7,7,1455,,7,21/05/2017,426,0,,,2,0.25,,0,0,1600,,0,1,0,0,0,5,21,2017
1601,230,1,7,1456,0,7,22/05/2017,427,0,,,2,0.3,,1,1,1601,,0,0,0,0,0,5,22,2017
1602,230,2,7,1457,0,7,23/05/2017,428,0,,,2,0.35,,1,1,1602,,0,0,0,0,0,5,23,2017
1603,230,3,7,1458,0,7,24/05/2017,429,0,,,2,0.4,,1,1,1603,,0,0,0,0,0,5,24,2017
1604,230,4,7,1459,0,7,25/05/2017,430,0,,,2,0.45,,1,1,1604,,0,0,0,0,0,5,25,2017
1605,230,5,7,1460,0,7,26/05/2017,501,0,,,2,0.5,,1,1,1605,,0,0,0,0,0,5,26,2017
1606,230,6,7,1461,0,7,27/05/2017,502,0,,,2,0.55,,0,1,1606,,0,0,1,0,0,5,27,2017
1607,230,7,7,1462,,7,28/05/2017,503,1,2,,2,,1,0,0,1607,,0,1,0,0,0,5,28,2017
1608,231,1,7,1463,,7,29/05/2017,504,1,2,,2,,,1,0,1608,,0,0,0,0,0,5,29,2017
1609,231,2,7,1464,0,7,30/05/2017,505,1,2,,2,,,1,0,1609,,0,0,0,0,0,5,30,2017
1610,231,3,7,1465,0,7,31/05/2017,506,0,2,0.55,,,,1,1,1610,,0,0,0,0,0,5,31,2017
1611,231,4,7,1466,0,7,01/06/2017,507,0,2,0.5,,,,1,1,1611,,0,0,0,0,0,6,1,2017
1612,231,5,7,1467,0,7,02/06/2017,508,0,2,0.45,,,,1,1,1612,,0,0,0,0,0,6,2,2017
1613,231,6,7,1468,0,7,03/06/2017,509,0,2,0.4,,,,0,1,1613,,0,0,0,0,0,6,3,2017
1614,231,7,,,,0,04/06/2017,510,0,2,,,,,0,0,1614,,0,1,0,0,0,6,4,2017
